ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4318	"STX12"	"STX12"	chr1	+	27793309	27793632	27793309	27793369	27793532	27793632	4318	0,0,1	6,0,5	0,3,5	8,16,22	138	69	1	1.0	0.0,NA,0.091	0.0,0.086,0.102	-0.017
4320	"HACE1"	"HACE1"	chr6	-	104850510	104850996	104850510	104850541	104850906	104850996	4320	0,0,3	0,0,0	0,0,0	0,2,4	138	69	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
4321	"BBOF1"	"BBOF1"	chr14	+	74055193	74055685	74055193	74055426	74055583	74055685	4321	14,0,8	0,0,1	0,4,5	0,0,0	138	69	1	1.0	1.0,NA,0.8	NA,1.0,1.0	-0.1
4322	"BBOF1"	"BBOF1"	chr14	+	74056905	74057265	74056905	74056980	74057143	74057265	4322	0,0,20	6,0,89	4,6,9	12,44,37	138	69	1	1.0	0.0,NA,0.101	0.143,0.064,0.108	-0.054
4323	"DDX11L2"	"DDX11L2"	chr2	-	113599027	113600844	113599027	113600214	113600385	113600844	4323	0,0,171	0,0,0	0,26,51	0,2,1	138	69	1	1.0	NA,NA,1.0	NA,0.867,0.962	0.086
4324	"DDX11L2"	"DDX11L2"	chr2	-	113599027	113600844	113599027	113600214	113600741	113600844	4324	4,0,181	0,0,5	0,29,54	0,1,1	138	69	1	1.0	1.0,NA,0.948	NA,0.935,0.964	0.024
4325	"CD40"	"CD40"	chr20	+	46121819	46122243	46121819	46121898	46122050	46122243	4325	0,0,3	0,0,0	1,2,10	1,0,4	138	69	1	1.0	NA,NA,1.0	0.333,1.0,0.556	0.37
4326	"CD40"	"CD40"	chr20	+	46121819	46122243	46121819	46121898	46122232	46122243	4326	0,0,17	14,0,45	1,8,31	12,21,99	138	69	1	1.0	0.0,NA,0.159	0.04,0.16,0.135	-0.032
4327	"MSRB2"	"MSRB2"	chr10	+	23119045	23119451	23119045	23119134	23119303	23119451	4327	0,0,3	0,0,0	2,0,0	0,1,0	138	69	1	1.0	NA,NA,1.0	1.0,0.0,NA	0.5
4328	"RET"	"RET"	chr10	+	43106157	43106571	43106157	43106226	43106375	43106571	4328	0,0,7	0,0,0	0,2,3	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.6	0.2
4329	"MYCBP"	"MYCBP"	chr1	-	38873058	38873348	38873058	38873090	38873290	38873348	4329	4,0,27	19,0,249	0,11,14	56,97,58	138	69	1	1.0	0.095,NA,0.051	0.0,0.054,0.108	0.019
4330	"MRTFA"	"MRTFA"	chr22	-	40416975	40417448	40416975	40417046	40417340	40417448	4330	0,0,3	14,0,45	0,2,4	29,21,33	138	69	1	1.0	0.0,NA,0.032	0.0,0.045,0.057	-0.018
4331	"MRTFA"	"MRTFA"	chr22	-	40435184	40435554	40435184	40435244	40435498	40435554	4331	0,0,6	0,0,1	0,0,3	2,5,1	138	69	1	1.0	NA,NA,0.75	0.0,0.0,0.6	0.55
4332	"CNPY3"	"CNPY3"	chr6	+	42935411	42935704	42935411	42935473	42935536	42935704	4332	3,4,18	0,0,7	0,3,14	3,2,1	132	69	0.114413702248	1.0	1.0,1.0,0.573	0.0,0.439,0.88	0.418
4333	"CNPY3"	"CNPY3"	chr6	+	42935573	42935991	42935573	42935670	42935897	42935991	4333	46,0,317	0,0,7	48,143,176	0,2,4	138	69	1	1.0	1.0,NA,0.958	1.0,0.973,0.957	0.002
4334	"CNPY3"	"CNPY3"	chr6	+	42937726	42938207	42937726	42937835	42938089	42938207	4334	15,0,36	0,0,0	8,10,23	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.833,1.0	0.056
4335	"CNPY3"	"CNPY3"	chr6	+	42937726	42938207	42937726	42937839	42938089	42938207	4335	14,0,63	194,2,929	8,31,43	100,480,467	138	69	0.477810038603	1.0	0.035,0.0,0.033	0.038,0.031,0.044	-0.015
4336	"DHX9"	"DHX9"	chr1	+	182858732	182859116	182858732	182858894	182859039	182859116	4336	7,0,3	29,0,43	0,3,4	15,37,27	138	69	1	1.0	0.108,NA,0.034	0.0,0.039,0.069	0.035
4337	"IFT88"	"IFT88"	chr13	+	20567669	20567997	20567669	20567743	20567884	20567997	4337	2,0,0	0,0,1	0,3,1	0,0,0	138	69	1	1.0	1.0,NA,0.0	NA,1.0,1.0	-0.5
4338	"GMFG"	"GMFG"	chr19	-	39335260	39335554	39335260	39335310	39335434	39335554	4338	6,0,32	237,1,1102	15,21,16	310,768,547	138	69	0.52896641342	1.0	0.012,0.0,0.014	0.024,0.013,0.014	-0.008
4339	"URM1"	"URM1"	chr9	+	128389260	128392016	128389260	128389463	128389665	128392016	4339	0,2,1	1,0,0	0,0,1	0,0,0	138	69	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
4341	"HMGN1"	"HMGN1"	chr21	-	39347915	39348339	39347915	39347952	39348291	39348339	4341	12,0,11	0,0,8	2,2,6	3,4,6	138	69	1	1.0	1.0,NA,0.407	0.25,0.2,0.333	0.443
4342	"HMGN1"	"HMGN1"	chr21	-	39348291	39348445	39348291	39348339	39348421	39348445	4342	26,0,53	157,9,636	5,25,36	103,271,437	138	69	0.248239135452	1.0	0.076,0.0,0.04	0.024,0.044,0.04	0.003
4343	"RPS6KC1"	"RPS6KC1"	chr1	+	213077695	213078079	213077695	213077816	213077979	213078079	4343	0,0,6	0,0,0	2,6,10	0,0,2	138	69	1	1.0	NA,NA,1.0	1.0,1.0,0.714	0.095
4344	"UBR2"	"UBR2"	chr6	+	42592150	42592614	42592150	42592229	42592509	42592614	4344	0,0,2	0,0,2	0,1,1	0,7,6	138	69	1	1.0	NA,NA,0.333	NA,0.067,0.077	0.261
4345	"UBR2"	"UBR2"	chr6	+	42644217	42644536	42644217	42644336	42644472	42644536	4345	0,0,2	12,0,27	0,1,5	15,42,41	138	69	1	1.0	0.0,NA,0.036	0.0,0.012,0.057	-0.005
4346	"GSPT1"	"GSPT1"	chr16	-	11886476	11886931	11886476	11886611	11886776	11886931	4346	0,0,14	9,0,54	2,4,5	23,41,67	138	69	1	1.0	0.0,NA,0.115	0.042,0.047,0.036	0.016
4347	"ANKAR"	"ANKAR"	chr2	+	189728266	189728683	189728266	189728420	189728659	189728683	4347	0,0,22	0,0,3	8,6,7	0,1,5	138	69	1	1.0	NA,NA,0.786	1.0,0.75,0.412	0.065
4348	"TTC27"	"TTC27"	chr2	+	32678452	32678922	32678452	32678570	32678855	32678922	4348	0,0,1	0,0,0	0,0,6	0,1,3	138	69	1	1.0	NA,NA,1.0	NA,0.0,0.5	0.75
4349	"ESYT2"	"ESYT2"	chr7	-	158788003	158788409	158788003	158788093	158788344	158788409	4349	2,3,16	155,0,410	3,27,39	218,441,521	138	69	0.578305810439	1.0	0.006,1.0,0.019	0.007,0.03,0.036	0.317
4350	"UQCRC1"	"UQCRC1"	chr3	-	48600974	48601470	48600974	48601118	48601351	48601470	4350	0,0,3	19,0,10	0,1,2	3,12,20	138	69	1	1.0	0.0,NA,0.13	0.0,0.04,0.048	0.036
4352	"PITRM1"	"PITRM1"	chr10	-	3169937	3170206	3169937	3169987	3170103	3170206	4352	0,0,10	0,0,1	0,2,0	0,0,0	138	69	1	1.0	NA,NA,0.833	NA,1.0,NA	-0.167
4353	"POLE2"	"POLE2"	chr14	-	49653989	49654185	49653989	49654067	49654154	49654185	4353	0,0,7	9,0,23	1,9,8	26,25,29	138	69	1	1.0	0.0,NA,0.132	0.019,0.153,0.121	-0.032
4354	"MDM1"	"MDM1"	chr12	-	68325171	68327021	68325171	68325247	68326683	68327021	4354	2,0,33	0,0,0	0,11,33	0,2,0	138	69	1	1.0	1.0,NA,1.0	NA,0.733,1.0	0.133
4355	"MDM1"	"MDM1"	chr12	-	68332000	68332414	68332000	68332132	68332227	68332414	4355	9,0,9	0,0,0	0,4,6	0,1,0	138	69	1	1.0	1.0,NA,1.0	NA,0.667,1.0	0.166
4357	"RNF123"	"RNF123"	chr3	+	49697125	49697457	49697125	49697222	49697362	49697457	4357	0,0,2	0,0,14	0,1,1	0,5,7	138	69	1	1.0	NA,NA,0.067	NA,0.091,0.067	-0.012
4358	"HAUS1"	"HAUS1"	chr18	+	46122466	46122705	46122466	46122590	46122682	46122705	4358	8,0,3	0,0,0	0,2,0	0,0,3	138	69	1	1.0	1.0,NA,1.0	NA,1.0,0.0	0.5
4359	"PSMD6"	"PSMD6"	chr3	-	64018598	64018946	64018598	64018707	64018817	64018946	4359	17,0,40	23,0,226	8,14,26	57,150,153	138	69	1	1.0	0.27,NA,0.081	0.066,0.045,0.078	0.113
4360	"TMEM94"	"TMEM94"	chr17	+	75498628	75499118	75498628	75498722	75498911	75499118	4360	3,0,0	0,0,24	0,0,1	0,9,7	138	69	1	1.0	1.0,NA,0.0	NA,0.0,0.067	0.467
4361	"MFSD9"	"MFSD9"	chr2	-	102732023	102732392	102732023	102732138	102732321	102732392	4361	0,11,1	0,0,5	0,0,2	0,2,2	138	69	1	1.0	NA,1.0,0.091	NA,0.0,0.333	0.379
4362	"CFAP97D1"	"CFAP97D1"	chr17	+	43781118	43781473	43781118	43781189	43781381	43781473	4362	0,0,1	0,0,0	0,0,0	0,1,0	138	69	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
4363	"C11orf49"	"C11orf49"	chr11	+	47161126	47162247	47161126	47161190	47161997	47162247	4363	0,0,11	0,0,2	0,1,3	0,0,0	138	69	1	1.0	NA,NA,0.733	NA,1.0,1.0	-0.267
4365	"KIAA0100"	"KIAA0100"	chr17	-	28639560	28640025	28639560	28639642	28639900	28640025	4365	4,0,0	10,9,26	0,4,3	10,18,21	138	69	0.219212571776	1.0	0.167,0.0,0.0	0.0,0.1,0.067	0.0
4366	"RETREG2"	"RETREG2"	chr2	+	219181061	219181460	219181061	219181205	219181368	219181460	4366	13,0,23	45,0,181	0,14,24	25,128,141	138	69	1	1.0	0.126,NA,0.06	0.0,0.052,0.078	0.05
4367	"RETREG2"	"RETREG2"	chr2	+	219181061	219181460	219181061	219181205	219181376	219181460	4367	13,0,22	3,0,0	3,19,27	0,0,0	138	69	1	1.0	0.684,NA,1.0	1.0,1.0,1.0	-0.158
4368	"RETREG2"	"RETREG2"	chr2	+	219181376	219181775	219181376	219181460	219181639	219181775	4368	5,0,1	0,0,1	0,0,1	0,1,0	138	69	1	1.0	1.0,NA,0.333	NA,0.0,1.0	0.166
4369	"RETREG2"	"RETREG2"	chr2	+	219181376	219181775	219181376	219181463	219181639	219181775	4369	5,0,13	40,1,368	0,7,12	4,235,204	138	69	0.736985795226	1.0	0.059,0.0,0.017	0.0,0.015,0.029	0.011
4370	"LGALSL"	"LGALSL"	chr2	+	64455292	64455677	64455292	64455415	64455588	64455677	4370	7,0,257	412,0,2963	18,193,225	488,1658,1791	138	69	1	1.0	0.008,NA,0.042	0.018,0.055,0.059	-0.019
4371	"LGALSL"	"LGALSL"	chr2	+	64455343	64455829	64455343	64455415	64455592	64455829	4371	4,0,202	0,0,43	23,124,130	8,19,19	138	69	1	1.0	1.0,NA,0.701	0.59,0.765,0.774	0.141
4372	"NBPF3"	"NBPF3"	chr1	+	21465734	21466156	21465734	21465817	21466086	21466156	4372	0,0,6	0,0,17	0,0,1	9,0,9	138	69	1	1.0	NA,NA,0.15	0.0,NA,0.053	0.123
4373	"PMS2"	"PMS2"	chr7	-	6003742	6004058	6003742	6003792	6003971	6004058	4373	0,0,0	10,0,11	0,1,1	14,18,13	138	69	1	1.0	0.0,NA,0.0	0.0,0.027,0.037	-0.021
4374	"EML6"	"EML6"	chr2	+	54966722	54967103	54966722	54966880	54966999	54967103	4374	0,0,0	0,0,1	0,0,1	0,2,0	138	69	1	1.0	NA,NA,0.0	NA,0.0,1.0	-0.5
4375	"KMT2A"	"KMT2A"	chr11	+	118489794	118490249	118489794	118489887	118490128	118490249	4375	4,0,2	9,0,27	2,4,5	14,20,20	138	69	1	1.0	0.182,NA,0.036	0.067,0.091,0.111	0.019
4376	"RASA1"	"RASA1"	chr5	+	87353156	87353469	87353156	87353235	87353415	87353469	4376	0,0,11	0,0,1	4,1,6	0,0,0	138	69	1	1.0	NA,NA,0.846	1.0,1.0,1.0	-0.154
4377	"RAB6A"	"RAB6A"	chr11	-	73679653	73679927	73679653	73679720	73679831	73679927	4377	22,0,59	2,0,7	22,49,66	8,35,22	138	69	1	1.0	0.846,NA,0.808	0.579,0.412,0.6	0.297
4378	"RAB6A"	"RAB6A"	chr11	-	73718612	73718885	73718612	73718718	73718784	73718885	4378	27,0,145	0,0,0	9,77,77	0,2,1	135	69	1	1.0	1.0,NA,1.0	1.0,0.952,0.975	0.024
4379	"RAB6A"	"RAB6A"	chr11	-	73718612	73718885	73718612	73718718	73718862	73718885	4379	72,0,554	0,0,1	84,336,330	0,0,0	138	69	1	1.0	1.0,NA,0.996	1.0,1.0,1.0	-0.002
4381	"NCOR2"	"NCOR2"	chr12	-	124339996	124340443	124339996	124340204	124340293	124340443	4381	0,0,7	2,0,14	0,9,5	0,11,10	138	69	1	1.0	0.0,NA,0.2	NA,0.29,0.2	-0.145
4382	"NCOR2"	"NCOR2"	chr12	-	124354836	124355232	124354836	124354939	124355193	124355232	4382	1,0,5	0,0,2	1,6,1	0,0,0	138	69	1	1.0	1.0,NA,0.556	1.0,1.0,1.0	-0.222
4383	"NCOR2"	"NCOR2"	chr12	-	124355193	124355571	124355193	124355232	124355431	124355571	4383	0,0,0	0,0,2	0,2,0	0,0,0	138	69	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
4384	"WASH7P"	"WASH7P"	chr1	-	17258	17742	17258	17368	17605	17742	4384	0,0,0	0,0,7	0,0,2	0,7,11	138	69	1	1.0	NA,NA,0.0	NA,0.0,0.083	-0.042
4386	"PDE2A"	"PDE2A"	chr11	-	72578475	72578801	72578475	72578514	72578700	72578801	4386	0,0,4	0,0,1	0,5,1	0,0,0	138	69	1	1.0	NA,NA,0.667	NA,1.0,1.0	-0.333
4387	"PDE2A"	"PDE2A"	chr11	-	72578700	72579009	72578700	72578801	72578896	72579009	4387	0,0,7	0,0,1	0,0,1	0,0,1	138	69	1	1.0	NA,NA,0.778	NA,NA,0.333	0.445
4388	"PDE2A"	"PDE2A"	chr11	-	72578700	72579009	72578700	72578806	72578896	72579009	4388	0,0,7	0,0,2	0,0,1	0,1,0	138	69	1	1.0	NA,NA,0.636	NA,0.0,1.0	0.136
4389	"PPIG"	"PPIG"	chr2	+	169614401	169614724	169614401	169614493	169614584	169614724	4389	0,0,5	5,0,17	0,3,5	19,15,16	138	69	1	1.0	0.0,NA,0.128	0.0,0.091,0.135	-0.011
4390	"FAM136A"	"FAM136A"	chr2	-	70300839	70301603	70300839	70300980	70301551	70301603	4390	0,6,2	0,0,0	0,2,1	0,1,0	138	69	1	1.0	NA,1.0,1.0	NA,0.5,1.0	0.25
4391	"CD84"	"CD84"	chr1	-	160550610	160551035	160550610	160550846	160550937	160551035	4391	0,0,8	0,0,0	3,21,12	0,2,1	138	69	1	1.0	NA,NA,1.0	1.0,0.84,0.857	0.101
4392	"MAP1A"	"MAP1A"	chr15	+	43520645	43521112	43520645	43520723	43520971	43521112	4392	5,0,34	22,0,384	0,19,13	33,155,232	138	69	1	1.0	0.102,NA,0.042	0.0,0.058,0.027	0.044
4393	"MAP1A"	"MAP1A"	chr15	+	43529376	43529870	43529376	43529508	43529649	43529870	4393	0,0,22	60,0,658	4,11,20	25,297,218	138	69	1	1.0	0.0,NA,0.016	0.074,0.018,0.044	-0.037
4394	"SEPTIN4"	"SEPTIN4"	chr17	-	58520742	58521095	58520742	58520842	58520941	58521095	4394	0,0,30	0,0,1	1,11,38	0,0,2	138	69	1	1.0	NA,NA,0.938	1.0,1.0,0.905	-0.03
4395	"SEPTIN4"	"SEPTIN4"	chr17	-	58520742	58521160	58520742	58520789	58520997	58521160	4395	2,0,287	0,0,1	11,81,161	0,0,0	138	69	1	1.0	1.0,NA,0.993	1.0,1.0,1.0	-0.004
4396	"SEPTIN4"	"SEPTIN4"	chr17	-	58520742	58521095	58520742	58520842	58521001	58521095	4396	0,0,30	0,0,1	1,11,38	0,0,0	138	69	1	1.0	NA,NA,0.938	1.0,1.0,1.0	-0.062
4397	"SEPTIN4"	"SEPTIN4"	chr17	-	58520742	58521160	58520742	58520842	58521113	58521160	4397	43,0,336	0,0,0	71,94,244	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.992	0.003
4398	"SEPTIN4"	"SEPTIN4"	chr17	-	58520941	58521350	58520941	58521095	58521253	58521350	4398	10,0,21	0,0,6	5,0,25	0,0,2	138	69	1	1.0	1.0,NA,0.636	1.0,NA,0.862	-0.113
4399	"SEPTIN4"	"SEPTIN4"	chr17	-	58520941	58521350	58520941	58521160	58521253	58521350	4399	8,0,75	50,0,444	0,12,63	105,133,406	138	69	1	1.0	0.074,NA,0.078	0.0,0.043,0.072	0.038
4400	"SEPTIN4"	"SEPTIN4"	chr17	-	58521253	58521559	58521253	58521350	58521544	58521559	4400	3,0,43	41,0,435	3,5,85	86,138,428	138	69	1	1.0	0.035,NA,0.047	0.017,0.018,0.09	-0.001
4401	"DUSP22"	"DUSP22"	chr6	+	348102	348496	348102	348274	348334	348496	4401	0,0,52	0,0,1	0,24,21	0,0,0	129	69	1	1.0	NA,NA,0.965	NA,1.0,1.0	-0.035
4402	"DUSP22"	"DUSP22"	chr6	+	348102	348496	348102	348274	348349	348496	4402	0,0,52	0,0,2	0,24,21	4,0,1	138	69	1	1.0	NA,NA,0.929	0.0,1.0,0.913	0.291
4403	"DUSP22"	"DUSP22"	chr6	+	348768	351355	348768	349063	350821	351355	4403	64,0,248	0,0,1	48,87,175	0,0,0	138	69	1	1.0	1.0,NA,0.992	1.0,1.0,1.0	-0.004
4404	"KCTD20"	"KCTD20"	chr6	+	36479120	36479606	36479120	36479223	36479590	36479606	4404	10,0,154	162,0,1226	16,110,95	168,671,983	138	69	1	1.0	0.03,NA,0.059	0.045,0.076,0.046	-0.011
4405	"SLC25A39"	"SLC25A39"	chr17	-	44323283	44323569	44323283	44323343	44323477	44323569	4405	0,0,6	21,0,64	0,1,4	5,10,28	138	69	1	1.0	0.0,NA,0.045	0.0,0.048,0.067	-0.016
4406	"VPS4A"	"VPS4A"	chr16	+	69318652	69318942	69318652	69318711	69318822	69318942	4406	0,0,12	6,0,106	0,5,4	20,58,57	138	69	1	1.0	0.0,NA,0.054	0.0,0.041,0.034	0.002
4407	"DOCK11"	"DOCK11"	chrX	+	118542730	118543015	118542730	118542841	118542925	118543015	4407	0,0,6	2,0,46	4,1,1	23,18,38	138	69	1	1.0	0.0,NA,0.061	0.08,0.027,0.013	-0.01
4408	"DOCK11"	"DOCK11"	chrX	+	118545718	118546116	118545718	118545822	118546020	118546116	4408	4,0,3	0,0,2	2,2,7	0,1,0	138	69	1	1.0	1.0,NA,0.429	1.0,0.5,1.0	-0.119
4409	"FBRSL1"	"FBRSL1"	chr12	+	132571067	132571322	132571067	132571231	132571306	132571322	4409	0,0,14	0,8,8	0,1,8	0,4,2	138	69	1	1.0	NA,0.0,0.467	NA,0.111,0.667	-0.155
4410	"FBRSL1"	"FBRSL1"	chr12	+	132574318	132574564	132574318	132574348	132574495	132574564	4410	15,0,46	0,0,6	0,23,29	0,1,0	138	69	1	1.0	1.0,NA,0.793	NA,0.92,1.0	-0.063
4411	"MYL6B"	"MYL6B"	chr12	+	56155054	56155493	56155054	56155198	56155418	56155493	4411	0,0,5	14,0,38	0,0,2	0,25,12	138	69	1	1.0	0.0,NA,0.062	NA,0.0,0.077	-0.007
4412	"PIGG"	"PIGG"	chr4	+	521659	522410	521659	521941	522026	522410	4412	0,0,12	0,0,4	0,8,5	0,2,1	138	69	1	1.0	NA,NA,0.6	NA,0.667,0.714	-0.091
4413	"ABCC4"	"ABCC4"	chr13	-	95177729	95178091	95177729	95177788	95177996	95178091	4413	12,0,198	2,0,80	18,106,140	6,41,26	138	69	1	1.0	0.75,NA,0.553	0.6,0.564,0.729	0.021
4414	"ABCC4"	"ABCC4"	chr13	-	95177729	95178091	95177729	95177791	95177996	95178091	4414	4,0,150	0,0,2	13,76,104	0,0,0	138	69	1	1.0	1.0,NA,0.974	1.0,1.0,1.0	-0.013
4415	"ABCC4"	"ABCC4"	chr13	-	95177729	95178091	95177729	95177793	95177996	95178091	4415	4,0,170	70,0,3083	11,101,181	134,1354,1218	138	69	1	1.0	0.028,NA,0.027	0.039,0.036,0.069	-0.021
4416	"ABCC4"	"ABCC4"	chr13	-	95209247	95209597	95209247	95209311	95209433	95209597	4416	0,0,84	0,0,4	3,60,39	4,0,8	138	69	1	1.0	NA,NA,0.913	0.273,1.0,0.709	0.252
4418	"GIMAP6"	"GIMAP6"	chr7	-	150629644	150630142	150629644	150629758	150630057	150630142	4418	0,0,0	4,0,0	0,0,6	0,0,0	138	69	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
4420	"MAN2A2"	"MAN2A2"	chr15	+	90903301	90903734	90903301	90903432	90903525	90903734	4420	0,0,16	0,0,12	0,16,8	1,5,3	138	69	1	1.0	NA,NA,0.4	0.0,0.615,0.571	0.005
4421	"MAN2A2"	"MAN2A2"	chr15	+	90903301	90903734	90903301	90903432	90903681	90903734	4421	6,0,22	0,0,8	0,17,10	0,7,1	138	69	1	1.0	1.0,NA,0.579	NA,0.548,0.833	0.099
4422	"MAN2A2"	"MAN2A2"	chr15	+	90905250	90905689	90905250	90905508	90905566	90905689	4422	0,0,17	0,0,1	0,6,6	0,0,0	127	69	1	1.0	NA,NA,0.902	NA,1.0,1.0	-0.098
4423	"MAN2A2"	"MAN2A2"	chr15	+	90905250	90905689	90905250	90905508	90905578	90905689	4423	10,0,40	127,0,836	14,30,24	68,370,321	138	69	1	1.0	0.038,NA,0.023	0.093,0.039,0.036	-0.026
4424	"MAN2A2"	"MAN2A2"	chr15	+	90905271	90905723	90905271	90905504	90905578	90905723	4424	10,0,23	0,0,3	14,24,18	0,0,0	138	69	1	1.0	1.0,NA,0.793	1.0,1.0,1.0	-0.103
4425	"MAN2A2"	"MAN2A2"	chr15	+	90905271	90905723	90905271	90905506	90905578	90905723	4425	10,0,23	0,0,0	14,24,18	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.923,1.0	0.026
4426	"MAN2A2"	"MAN2A2"	chr15	+	90905271	90905723	90905271	90905514	90905578	90905723	4426	10,0,23	0,0,1	14,24,18	0,0,0	133	69	1	1.0	1.0,NA,0.923	1.0,1.0,1.0	-0.038
4427	"MAN2A2"	"MAN2A2"	chr15	+	90905250	90905689	90905250	90905508	90905596	90905689	4427	7,0,17	0,0,0	16,6,6	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.75	0.083
4428	"MAN2A2"	"MAN2A2"	chr15	+	90905250	90905689	90905250	90905508	90905599	90905689	4428	7,0,17	0,0,5	17,6,6	0,4,0	138	69	1	1.0	1.0,NA,0.63	1.0,0.429,1.0	0.005
4429	"MAN2A2"	"MAN2A2"	chr15	+	90905566	90906016	90905566	90905689	90905844	90906016	4429	30,0,18	0,0,0	29,6,15	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.882	0.039
4430	"MAN2A2"	"MAN2A2"	chr15	+	90905566	90906016	90905566	90905723	90905844	90906016	4430	3,0,110	61,0,1046	0,63,50	64,483,424	138	69	1	1.0	0.024,NA,0.05	0.0,0.061,0.056	-0.002
4431	"MAN2A2"	"MAN2A2"	chr15	+	90910215	90910683	90910215	90910292	90910500	90910683	4431	0,0,37	13,0,550	0,18,18	30,212,220	138	69	1	1.0	0.0,NA,0.033	0.0,0.041,0.039	-0.01
4432	"MAN2A2"	"MAN2A2"	chr15	+	90910893	90911238	90910893	90910961	90911170	90911238	4432	0,0,26	28,1,564	1,12,21	39,283,306	138	69	0.403601511188	1.0	0.0,0.0,0.023	0.013,0.021,0.033	-0.015
4433	"MAN2A2"	"MAN2A2"	chr15	+	90912523	90912991	90912523	90912664	90912876	90912991	4433	0,0,48	60,0,452	2,40,14	33,202,281	138	69	1	1.0	0.0,NA,0.05	0.029,0.09,0.024	-0.023
4434	"MAN2A2"	"MAN2A2"	chr15	+	90912936	90913374	90912936	90912991	90913272	90913374	4434	5,0,97	17,0,346	0,43,23	7,102,118	138	69	1	1.0	0.128,NA,0.123	0.0,0.174,0.089	0.038
4435	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146521981	146521543	146521705	146521832	146521981	4435	2,0,0	17,0,30	0,0,3	23,39,16	138	69	1	1.0	0.056,NA,0.0	0.0,0.0,0.086	-0.001
4436	"ELMO2"	"ELMO2"	chr20	-	46393092	46393557	46393092	46393143	46393528	46393557	4436	0,0,11	12,0,74	2,4,3	39,45,60	138	69	1	1.0	0.0,NA,0.069	0.025,0.043,0.024	0.004
4437	"ELMO2"	"ELMO2"	chr20	-	46394048	46394528	46394048	46394089	46394307	46394528	4437	0,0,8	0,0,1	0,3,9	0,2,0	138	69	1	1.0	NA,NA,0.8	NA,0.429,1.0	0.086
4438	"ELMO2"	"ELMO2"	chr20	-	46394048	46394528	46394048	46394089	46394404	46394528	4438	0,0,9	19,0,63	0,11,12	18,44,66	138	69	1	1.0	0.0,NA,0.067	0.0,0.111,0.083	-0.031
4439	"CBWD1"	"CBWD1"	chr9	-	163977	164448	163977	164037	164402	164448	4439	0,0,4	0,0,0	0,2,4	0,1,1	138	69	1	1.0	NA,NA,1.0	NA,0.5,0.667	0.416
4440	"MAP2K3"	"MAP2K3"	chr17	+	21313491	21313815	21313491	21313537	21313668	21313815	4440	3,0,31	0,0,0	0,13,40	0,5,4	138	69	1	1.0	1.0,NA,1.0	NA,0.565,0.833	0.301
4441	"SMOX"	"SMOX"	chr20	+	4182088	4182848	4182088	4182311	4182482	4182848	4441	440,0,3878	0,0,1	314,2486,1671	0,0,0	138	69	1	1.0	1.0,NA,0.999	1.0,1.0,1.0	-0.0
4442	"SMOX"	"SMOX"	chr20	+	4182088	4182848	4182088	4182323	4182521	4182848	4442	215,0,1351	0,0,0	244,994,922	0,1,2	138	69	1	1.0	1.0,NA,1.0	1.0,0.998,0.996	0.002
4444	"CTDSP2"	"CTDSP2"	chr12	-	57823903	57824339	57823903	57824089	57824216	57824339	4444	2,0,19	0,0,0	2,16,15	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.889,1.0	0.037
4445	"CTDSP2"	"CTDSP2"	chr12	-	57823877	57824319	57823877	57824005	57824226	57824319	4445	14,0,29	0,0,10	14,23,16	0,4,2	138	69	1	1.0	1.0,NA,0.592	1.0,0.742,0.8	-0.051
4446	"CTDSP2"	"CTDSP2"	chr12	-	57823877	57824319	57823877	57824089	57824226	57824319	4446	7,0,48	72,0,778	6,39,31	84,502,502	138	69	1	1.0	0.046,NA,0.03	0.034,0.037,0.03	0.004
4447	"CTDSP2"	"CTDSP2"	chr12	-	57824226	57824610	57824226	57824319	57824507	57824610	4447	10,0,53	0,0,2	7,56,32	0,0,0	138	69	1	1.0	1.0,NA,0.93	1.0,1.0,1.0	-0.035
4448	"SEPTIN5"	"SEPTIN5"	chr22	+	19721617	19721957	19721617	19721736	19721832	19721957	4448	114,0,6322	20,0,313	143,1912,2038	11,108,95	138	69	1	1.0	0.74,NA,0.91	0.867,0.898,0.915	-0.068
4449	"ZNF185"	"ZNF185"	chrX	+	152920300	152920748	152920300	152920411	152920706	152920748	4449	56,0,514	359,0,4526	20,257,326	279,2192,2348	138	69	1	1.0	0.072,NA,0.054	0.035,0.055,0.065	0.011
